0,proto,state,dur,sbytes,dbytes,sttl,dttl,sloss,dloss,service,sload,dload,spkts,dpkts,swin,dwin,stcpb,dtcpb,smeansz,dmeansz,trans_depth,res_bdy_len,sjit,djit,stime,ltime,sintpkt,dintpkt,tcprtt,synack,ackdat,is_sm_ips_ports,ct_state_ttl,ct_flw_http_mthd,is_ftp_login,ct_ftp_cmd,ct_srv_src,ct_srv_dst,ct_dst_ltm,ct_src_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm
0,3,3,0.043001,3302,35742,31,29,7,21,2,602962.75,6530825.0,54,56,255,255,1175218389,1182062239,61,638,0,0,50.887824,49.039307,1424252872,1424252872,0.8209420000000001,0.7728,0.000599,0.000488,0.000111,0,0,0.0,0.0,0.0,6,1,3,6,1,1,1
0,3,3,0.1789,4248,2664,31,29,7,7,2,181330.3438,113717.1563,22,22,255,255,3920358220,1774060474,193,121,0,0,699.930489,20.280262,1421945442,1421945442,8.503762,8.492429,0.0007099999999999,0.000554,0.000156,0,0,0.0,0.0,0.0,4,12,9,4,2,2,4
0,1,1,0.001064,132,164,31,29,0,0,2,496240.625,616541.375,2,2,0,0,0,0,66,82,0,0,0.0,0.0,1421934550,1421934550,0.011,0.008,0.0,0.0,0.0,0,0,0.0,0.0,0.0,19,15,4,11,1,1,1
1,1,2,4e-06,114,0,254,0,0,0,1,114000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424259052,1424259052,0.004,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0.0,30,30,30,31,30,18,30
0,3,3,0.029595,2854,30384,31,29,7,17,2,754722.0625,8042169.0,46,48,255,255,3165079819,1021403282,62,633,0,0,47.549599,46.098865,1421940455,1421940455,0.649822,0.619319,0.000616,0.000482,0.000134,0,0,0.0,0.0,0.0,5,5,1,1,1,1,1
0,1,1,0.006338,568,304,31,29,0,0,2,537709.0625,287787.9688,4,4,0,0,0,0,142,76,0,0,2.46639,1.88562,1421967695,1421967695,1.751,1.340333,0.0,0.0,0.0,0,0,0.0,0.0,0.0,9,12,7,5,1,1,3
0,1,2,9e-06,264,0,60,0,0,0,1,117333328.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,1424244597,1424244597,0.009,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,22,22,22,22,22,22,22
0,3,3,0.04637,320,1888,31,29,1,2,5,46064.26563,285011.875,6,8,255,255,1795797965,3951978580,53,236,0,0,642.313781,15.731455,1421970071,1421970071,9.2088,6.557286,0.000604,0.000465,0.000139,0,0,0.0,0.0,0.0,3,3,5,9,1,1,4
0,1,2,2e-06,264,0,60,0,0,0,1,528000000.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,1424245858,1424245858,0.002,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,35,35,6,6,6,6,35
0,1,2,7.000000000000003e-06,264,0,60,0,0,0,1,150857136.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,1424233435,1424233435,0.0069999999999999,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,30,30,18,18,18,18,30
0,3,3,0.306793,1540,1644,31,29,4,4,2,37654.05469,40496.35938,16,18,255,255,2411011663,2446718172,96,91,0,0,1263.295181,31.376906,1421963092,1421963093,20.431266,18.016529,0.0006389999999999,0.000502,0.000137,0,0,0.0,0.0,0.0,18,17,9,11,11,1,6
0,3,3,0.004347,424,8824,31,29,1,4,2,682769.75,14886589.0,8,12,255,255,2408819288,2415993492,53,735,0,0,34.043444,20.239057,1421945472,1421945472,0.575286,0.346091,0.000739,0.000537,0.000202,0,0,0.0,0.0,0.0,26,15,24,34,4,4,17
0,3,3,0.006069,1920,4312,31,29,6,6,2,2416213.5,5448014.5,22,24,255,255,868977034,869322840,87,180,0,0,16.794713,13.718291,1421935197,1421935197,0.27181,0.235,0.00079,0.000653,0.000137,0,0,0.0,0.0,0.0,8,7,2,3,1,1,1
0,3,3,0.06896,2958,33044,31,29,7,18,2,336078.875,3756844.25,48,50,255,255,1297565734,3507402237,62,661,0,0,81.724579,80.891032,1424222195,1424222195,1.492261,1.425,0.000707,0.000556,0.000151,0,0,0.0,0.0,0.0,8,8,4,4,1,1,2
0,3,3,1.15996,1684,10168,31,29,3,5,3,10786.57813,66236.76563,14,18,255,255,57397570,102779767,120,565,1,3924,8836.695626,7737.710876,1424240214,1424240215,89.200538,68.20100000000001,0.000701,0.000538,0.0001629999999999,0,0,1.0,0.0,0.0,1,2,2,6,1,1,1
0,3,3,0.269529,8928,320,31,29,4,1,5,246088.5313,7924.935059,14,6,255,255,603885232,1289085449,638,53,0,0,1690.44255,70.209828,1421936271,1421936272,20.733,49.947801,0.0198169999999999,0.019655,0.000162,0,0,0.0,0.0,0.0,4,1,1,1,1,1,1
0,1,2,7.000000000000003e-06,264,0,60,0,0,0,1,150857136.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,1424254227,1424254227,0.0069999999999999,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,23,23,23,23,23,23,23
0,1,2,4e-06,264,0,60,0,0,0,1,264000000.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,1421931550,1421931550,0.004,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,6,6,3,3,3,3,3
0,3,3,2.391689,2934,3740,31,29,11,15,6,9626.669922,12279.18848,52,54,255,255,753443773,2965808704,56,69,0,0,3089.300666,93.557234,1421950949,1421950951,46.889511,45.116094,0.000656,0.000534,0.000122,0,0,0.0,0.0,0.0,1,2,2,6,1,1,2
0,1,2,6e-06,264,0,60,0,0,0,1,176000000.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,1424248171,1424248171,0.006,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,45,45,45,45,45,23,45
0,1,1,0.001719,512,304,31,29,0,0,2,1787085.5,1061082.0,4,4,0,0,0,0,128,76,0,0,0.631448,0.288039,1421964306,1421964306,0.452,0.208667,0.0,0.0,0.0,0,0,0.0,0.0,0.0,5,6,7,3,1,1,3
0,3,3,1.456201,1684,10168,31,29,3,5,3,8592.220703,52761.94922,14,18,255,255,1187422264,1251299140,120,565,1,3924,10911.12721,9550.27431,1424247882,1424247884,111.98831,85.632176,0.000566,0.00045,0.0001159999999999,0,0,1.0,0.0,0.0,2,1,1,6,2,1,2
0,3,3,0.018712,1540,1644,31,29,4,4,2,617357.8125,663958.9375,16,18,255,255,1288635462,3439709046,96,91,0,0,73.240763,2.032146,1421948255,1421948255,1.2252,1.063353,0.000772,0.0006309999999999,0.0001409999999999,0,0,0.0,0.0,0.0,12,13,9,10,6,1,8
0,3,3,0.015893,2958,32374,31,29,7,18,2,1458252.125,15970302.0,48,50,255,255,3909575414,3909876544,62,647,0,0,18.137198,17.824009,1421959870,1421959870,0.331447,0.318458,0.000758,0.000596,0.000162,0,0,0.0,0.0,0.0,9,5,3,4,1,1,2
0,3,3,11.677124,25992,1094788,31,29,38,390,2,17768.75781,749166.0,464,858,255,255,1480548887,1486746279,56,1276,0,0,9861.278891,7245.823117,1421944844,1421944856,25.219868,13.625034,0.000589,0.000466,0.000123,0,0,0.0,0.0,0.0,7,25,7,5,3,3,3
0,1,2,7.000000000000003e-06,264,0,60,0,0,0,1,150857136.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,1424231633,1424231633,0.0069999999999999,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,24,24,24,24,24,24,24
0,1,1,0.004515,568,312,31,29,0,0,2,754817.25,414617.9375,4,4,0,0,0,0,142,78,0,0,1.704365,1.406671,1421927602,1421927602,1.212667,1.002667,0.0,0.0,0.0,0,0,0.0,0.0,0.0,3,6,3,3,1,1,3
0,3,3,0.100913,2750,27346,31,29,7,16,2,213094.4375,2120797.0,44,46,255,255,4276534300,4277396214,63,594,0,0,154.11723500000005,148.089946,1421946248,1421946248,2.339046,2.2301330000000004,0.00069,0.000552,0.000138,0,0,0.0,0.0,0.0,10,10,4,5,1,1,2
0,3,3,5.631051,7810,15096,31,29,30,32,2,11004.69531,21277.73242,122,126,255,255,2109789609,51108293,64,120,0,0,2749.471089,2704.2878100000007,1421933735,1421933741,46.534701,45.024943,0.003819,0.0029289999999999,0.00089,0,0,0.0,0.0,0.0,10,9,4,4,1,1,2
0,3,3,1.469526,13246,548216,31,29,21,197,2,71800.02344,2977640.25,230,438,255,255,3955163746,3969011067,58,1252,0,0,472.768413,331.789214,1424253499,1424253500,6.4157730000000015,3.361597,0.000645,0.000505,0.00014,0,0,0.0,0.0,0.0,9,8,2,2,1,1,7
0,3,3,0.290309,424,8824,31,29,1,4,5,10223.58887,222907.3125,8,12,255,255,3342175172,3711435506,53,735,0,0,2905.330207,2306.618584,1421960066,1421960067,41.41957100000001,26.346818,0.00063,0.000492,0.000138,0,0,0.0,0.0,0.0,3,3,4,2,1,1,2
0,3,3,0.8400479999999999,5024,3080,31,29,7,7,2,46140.21875,28360.2832,28,30,255,255,170382864,2637947186,179,103,0,0,1861.891325,48.807555,1421953561,1421953562,31.100777,28.947654,0.000714,0.000559,0.000155,0,0,0.0,0.0,0.0,14,4,1,7,1,1,1
0,1,1,0.0010539999999999,146,178,31,29,0,0,1,554079.6875,675521.8125,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1421970942,1421970942,0.011,0.008,0.0,0.0,0.0,0,0,0.0,0.0,0.0,4,2,2,1,1,1,1
0,3,3,1.006867,1580,10168,31,29,3,5,3,11512.94043,76307.99219,12,18,255,255,767979578,2918571822,132,565,1,3924,9531.848249,7676.390598000001,1421929506,1421929507,91.50127,59.19611800000001,0.000703,0.0005269999999999,0.000176,0,0,1.0,0.0,0.0,1,2,4,3,1,1,1
0,1,1,0.001031,132,164,31,29,0,0,1,512124.125,636275.4375,2,2,0,0,0,0,66,82,0,0,0.0,0.0,1421966578,1421966578,0.011,0.009,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,5,3,7,1,1,2
0,3,3,0.025029,2854,30384,31,29,7,17,2,892404.8125,9509289.0,46,48,255,255,2464035123,2472532942,62,633,0,0,35.083163,34.228229,1424233374,1424233374,0.561864,0.5223399999999999,0.000582,0.0004759999999999,0.000106,0,0,0.0,0.0,0.0,2,3,2,2,1,1,1
0,3,3,2.075605,18058,1087890,31,29,2,370,3,69396.63281,4187432.75,338,746,255,255,3896271406,1747734364,53,1458,0,0,289.015355,174.331868,1424234042,1424234044,6.158139,2.785352,0.00064,0.000513,0.000127,0,0,0.0,0.0,0.0,2,1,3,5,1,1,1
0,3,3,0.7480399999999999,8834,268,254,252,4,1,2,87727.92969,2395.59375,14,6,255,255,358214776,3924397021,631,45,0,0,3561.373998,211.383859,1424241764,1424241765,55.113383,131.208797,0.184066,0.091987,0.092079,0,1,0.0,0.0,0.0,4,4,1,1,1,1,5
0,3,3,1.0046540000000002,1580,10168,31,29,3,5,3,11538.29981,76476.07813,12,18,255,255,691479397,2842105976,132,565,1,0,9528.213185,7674.321379000001,1424248769,1424248770,91.299271,59.064885,0.000686,0.000548,0.000138,0,0,1.0,0.0,0.0,1,4,4,1,1,1,2
0,4,5,50.004356,384,0,1,0,0,0,2,51.195538,0.0,6,0,0,0,0,0,64,0,0,0,0.0,0.0,1424235263,1424235313,10000.873,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,2,2,1,1,2,1
0,1,1,0.000989,146,178,31,29,0,0,1,590495.5,719919.125,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1424225129,1424225129,0.008,0.005,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,1,1,1,1,1,2
0,1,1,0.001169,146,178,31,29,0,0,1,499572.25,609067.5625,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1421958634,1421958634,0.011,0.008,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,2,4,4,1,1,1
0,3,3,0.043036,3390,42080,31,29,7,22,2,619016.625,7687517.5,56,58,255,255,1428950167,3574588542,61,726,0,0,68.32177,56.349228,1424255878,1424255878,0.776636,0.7358600000000001,0.001218,0.0010869999999999,0.000131,0,0,0.0,0.0,0.0,6,6,1,4,1,1,3
0,3,3,1.14795,1580,10168,31,29,3,5,2,10098.0,66929.74219,12,18,255,255,965352077,966407689,132,565,1,3924,10195.3853,8210.403356,1421945348,1421945349,104.327545,67.494938,0.00067,0.000528,0.0001419999999999,0,0,6.0,0.0,0.0,2,2,2,2,2,2,2
0,1,1,0.001094,146,178,31,29,0,0,1,533820.875,650822.6875,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1421928277,1421928277,0.01,0.008,0.0,0.0,0.0,0,0,0.0,0.0,0.0,5,3,4,2,1,1,1
0,3,3,0.291085,4080,2976,31,29,7,7,2,107844.7891,78877.30469,26,28,255,255,3197985650,3201120125,157,106,0,0,668.53389,17.148001999999998,1424260506,1424260506,11.63044,10.762852,0.000608,0.0004849999999999,0.000123,0,0,0.0,0.0,0.0,3,3,3,3,1,1,3
0,3,3,0.0041789999999999,1056,824,31,29,2,2,3,1768844.25,1420435.5,8,10,255,255,233152287,234202165,132,82,1,83,33.364546999999995,0.737471,1421971131,1421971131,0.546,0.401889,0.000694,0.000556,0.000138,0,0,1.0,0.0,0.0,1,1,1,8,1,1,1
0,3,3,0.376349,4376,3080,31,29,7,7,2,89703.96875,63302.94531,28,30,255,255,1973748063,4227755884,156,103,0,0,728.1137209999997,17.958006,1421953754,1421953754,13.926926000000002,12.957896,0.00072,0.000566,0.000154,0,0,0.0,0.0,0.0,11,8,3,3,1,1,3
0,3,3,0.009332,2230,14994,31,29,7,11,2,1855979.375,12497214.0,34,36,255,255,1604109736,3749813885,66,417,0,0,16.335832,14.517391,1424225817,1424225817,0.280625,0.255206,0.000783,0.000646,0.000137,0,0,0.0,0.0,0.0,12,8,5,6,1,1,1
0,3,3,0.012605,2542,23278,31,29,7,14,2,1573343.875,14422213.0,40,42,255,255,2381771965,2382119837,64,554,0,0,18.811472,16.502102999999998,1424237433,1424237433,0.340278,0.306718,0.000779,0.0006349999999999,0.000144,0,0,0.0,0.0,0.0,4,7,5,4,1,1,1
0,3,3,0.0109129999999999,2438,19414,31,29,7,13,2,1740309.625,13876294.0,38,40,255,255,3079218745,3079496197,64,485,0,0,17.017516,16.544198,1424259682,1424259682,0.2862699999999999,0.272368,0.000679,0.000557,0.000122,0,0,0.0,0.0,0.0,5,4,2,1,1,1,2
0,1,1,0.0014039999999999,146,178,31,29,0,0,1,415954.4063,507122.5,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1424249304,1424249304,0.006,0.004,0.0,0.0,0.0,0,0,0.0,0.0,0.0,3,2,3,2,1,1,1
0,3,3,0.016863,2646,24330,31,29,7,15,2,1225404.75,11280555.0,42,44,255,255,399943250,400272586,63,553,0,0,27.116667,25.988837,1421941428,1421941428,0.403073,0.376721,0.000791,0.0006519999999999,0.000139,0,0,0.0,0.0,0.0,5,5,1,3,1,1,1
0,3,3,0.053242,5174,86792,31,29,7,39,2,768866.6875,12899440.0,90,92,255,255,3338160185,3349257482,57,943,0,0,0.0,32.956075,1421943319,1421943319,0.594112,0.5795060000000001,0.000634,0.000504,0.00013,0,0,0.0,0.0,0.0,2,9,5,2,1,1,1
0,3,3,0.050202,3718,45422,31,29,7,24,2,583084.3125,7121628.5,62,62,255,255,3311997953,3343571584,60,733,0,0,0.0,1.582775,1421966594,1421966594,0.816393,0.813508,0.000743,0.000574,0.000169,0,0,0.0,0.0,0.0,8,1,1,3,1,1,1
1,1,2,3e-06,114,0,254,0,0,0,1,152000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1421931557,1421931557,0.003,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0.0,8,8,4,4,4,4,4
0,1,2,5e-06,264,0,60,0,0,0,1,211200000.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,1424239030,1424239030,0.005,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,27,27,27,27,27,13,27
0,3,3,0.723525,610,268,254,252,2,1,2,6070.28125,2476.763184,10,6,255,255,3705589278,2932229782,61,45,0,0,3870.389566,186.639656,1424255953,1424255954,80.291667,131.315,0.16633,0.066949,0.099381,0,1,0.0,0.0,0.0,5,1,1,1,1,1,1
0,3,3,0.377382,4400,3080,31,29,7,7,2,89945.99219,63129.66406,28,30,255,255,2978650931,864422042,157,103,0,0,737.631256,18.244,1424225630,1424225630,13.965518,12.994793,0.000665,0.00053,0.000135,0,0,0.0,0.0,0.0,4,9,5,10,1,1,3
0,3,3,0.153023,2054,2478,31,29,6,6,2,102520.5313,124164.3359,22,24,255,255,1957955236,1958263771,93,103,0,0,544.9778759999998,518.308213,1424222281,1424222282,7.270094999999999,6.626652,0.00073,0.000601,0.000129,0,0,0.0,0.0,0.0,11,13,8,2,1,1,1
0,3,3,0.085033,2958,31784,31,29,7,18,2,272553.0,2930532.75,48,50,255,255,2577464850,428177020,62,636,0,0,103.743241,101.580092,1424230472,1424230472,1.841652,1.723143,0.000739,0.00059,0.000149,0,0,0.0,0.0,0.0,2,2,2,2,1,1,1
0,3,3,0.2953119999999999,320,1922,31,29,1,2,5,7233.02832,45565.37109,6,8,255,255,4073182819,2654697569,53,240,0,0,4161.763702,102.833,1421961754,1421961754,58.9918,42.115,0.000632,0.000502,0.00013,0,0,0.0,0.0,0.0,3,6,1,2,1,1,1
0,3,3,0.178576,37210,3276,31,29,18,8,4,1634934.25,143132.3438,52,40,255,255,167156749,2317760657,716,82,0,0,395.485116,13.490172,1421947383,1421947383,3.493333,4.564359,0.000727,0.000561,0.000166,0,0,0.0,0.0,0.0,1,3,1,7,1,1,1
1,3,3,0.988064,364,836,62,252,1,2,5,2582.828613,5926.741699,8,8,255,255,1601311557,1387189774,46,105,0,0,9076.072947,255.342906,1424242587,1424242588,141.152004,126.89843,0.19095,0.099108,0.091842,0,1,0.0,0.0,0.0,1,1,2,3,1,1,2
1,1,2,9e-06,114,0,254,0,0,0,1,50666664.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424231493,1424231493,0.009,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0.0,43,43,18,18,18,18,43
1,98,2,9e-06,200,0,254,0,0,0,2,88888888.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424251634,1424251634,0.009,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0.0,5,5,1,1,1,1,5
1,134,2,9e-06,200,0,254,0,0,0,2,88888888.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424258836,1424258836,0.009,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0.0,5,5,3,5,3,3,5
0,3,3,0.005323,1064,2260,31,29,4,4,2,1466842.125,3114033.5,12,12,255,255,3082828305,937751133,89,188,0,0,24.378493,0.46498,1424234753,1424234753,0.450636,0.382727,0.001276,0.001105,0.000171,0,0,0.0,0.0,0.0,5,4,2,4,1,1,2
0,3,3,1.011452,1684,10168,31,29,3,5,3,12370.33496,75962.08594,14,18,255,255,922160669,3072772864,120,565,1,3924,8764.960683,7674.393005,1421929327,1421929328,77.77369200000003,59.465235,0.000703,0.000539,0.000164,0,0,1.0,0.0,0.0,1,3,3,3,1,1,1
0,1,2,1e-05,264,0,60,0,0,0,1,105600000.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,1424245724,1424245724,0.01,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,50,50,43,43,43,22,50
0,3,3,0.015937,2766,25812,31,29,7,16,2,1357344.5,12675409.0,44,46,255,255,470766375,471071228,63,561,0,0,21.193591,20.320249,1421943250,1421943250,0.362977,0.3418,0.000685,0.000545,0.00014,0,0,0.0,0.0,0.0,7,7,2,4,1,1,1
0,1,1,0.000906,130,162,31,29,0,0,1,573951.4375,715231.8125,2,2,0,0,0,0,65,81,0,0,0.0,0.0,1424223341,1424223341,0.009,0.005,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,3,2,1,1,1,1
0,3,3,1.004727,1580,10168,31,29,3,5,2,11537.46191,76470.52344,12,18,255,255,124733851,125772290,132,565,1,3924,9524.70424,7674.244893000001,1421956156,1421956157,91.307457,59.069943,0.000669,0.000533,0.000136,0,0,1.0,0.0,0.0,11,10,2,1,1,1,1
0,3,3,0.972621,37408,3380,31,29,18,8,2,301774.2813,27143.15234,52,42,255,255,3888779562,3895153659,719,80,0,0,1340.499854,44.460355,1421934522,1421934523,19.063765,23.709121,0.0006799999999999,0.000543,0.000137,0,0,0.0,0.0,0.0,4,13,4,1,1,1,1
0,3,3,0.778978,1470,1728,31,29,5,4,2,14418.892580000002,16483.13672,22,14,255,255,1710338531,3855999829,67,123,0,0,3505.436403,127.49482,1424240861,1424240861,37.094189,59.867848,0.000697,0.000558,0.000139,0,0,0.0,0.0,0.0,9,11,2,6,1,1,1
0,1,1,0.0011359999999999,146,178,31,29,0,0,1,514084.5,626760.5625,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1421941306,1421941306,0.011,0.009,0.0,0.0,0.0,0,0,0.0,0.0,0.0,4,1,1,4,2,1,1
0,1,1,0.001111,146,178,31,29,0,0,1,525652.5625,640864.125,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1421948389,1421948389,0.011,0.009,0.0,0.0,0.0,0,0,0.0,0.0,0.0,4,3,1,4,2,1,1
0,3,3,0.032145,2958,32330,31,29,7,18,2,720983.0,7885269.5,48,50,255,255,4199989317,2074159232,62,647,0,0,50.690849,50.234352,1421936430,1421936430,0.676064,0.659375,0.000621,0.000491,0.00013,0,0,0.0,0.0,0.0,7,10,4,3,1,1,1
1,1,2,5e-06,114,0,254,0,0,0,1,91200000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424240638,1424240638,0.005,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0.0,35,35,24,24,24,24,35
0,1,1,0.00106,146,178,31,29,0,0,1,550943.375,671698.0625,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1421932133,1421932133,0.011,0.008,0.0,0.0,0.0,0,0,0.0,0.0,0.0,3,3,4,2,2,1,1
0,1,1,0.000992,130,162,31,29,0,0,1,524193.5625,653225.8125,2,2,0,0,0,0,65,81,0,0,0.0,0.0,1424243348,1424243348,0.003,0.0069999999999999,0.0,0.0,0.0,0,0,0.0,0.0,0.0,3,1,3,3,1,1,2
0,3,3,0.041757,4550,72372,31,29,7,33,2,860598.25,13692172.0,78,80,255,255,3391306272,3397659407,58,905,0,0,0.0,29.678983,1421955499,1421955499,0.5382600000000001,0.521367,0.000725,0.000565,0.00016,0,0,0.0,0.0,0.0,14,7,2,3,1,1,1
0,3,3,0.438987,7816,15118,31,29,30,32,2,141270.7031,273338.4063,122,126,255,255,1711249545,3861772011,64,120,0,0,349.90667,345.007579,1421930223,1421930224,3.621851,3.507688,0.000666,0.000519,0.000147,0,0,0.0,0.0,0.0,6,4,1,2,1,1,1
0,3,3,0.46092,1470,1728,31,29,5,4,2,24368.6543,27857.32813,22,14,255,255,3843252006,1698206839,67,123,0,0,1714.162145,58.85185500000001,1421945353,1421945353,21.948572,35.39415200000001,0.00082,0.000656,0.000164,0,0,0.0,0.0,0.0,21,9,10,14,6,4,6
0,3,3,0.5266810000000001,37216,3276,31,29,18,8,4,554430.5,48530.32422,52,40,255,255,1249572086,1369383112,716,82,0,0,925.393161,30.89943,1424245069,1424245070,10.319706,13.492692000000002,0.000587,0.000462,0.000125,0,0,0.0,0.0,0.0,2,2,5,3,1,1,1
0,1,2,6e-06,264,0,60,0,0,0,1,176000000.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,1424245354,1424245354,0.006,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,23,23,23,23,23,23,23
0,3,3,0.079048,3614,50036,31,29,7,24,2,359680.1875,4982188.0,60,62,255,255,3459266865,3459534360,60,807,0,0,79.238966,77.533594,1424222112,1424222112,1.334576,1.286295,0.000726,0.000579,0.000147,0,0,0.0,0.0,0.0,8,15,4,4,1,1,1
0,1,1,0.001094,146,178,31,29,0,0,1,533820.875,650822.6875,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1421940201,1421940201,0.008,0.008,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,1,4,2,1,1,1
0,3,3,0.024859,37274,3380,31,29,18,8,4,11764914.0,1061989.625,52,42,255,255,768884066,769792044,717,80,0,0,28.95745800000001,1.014799,1424225766,1424225766,0.4806859999999999,0.5946100000000001,0.0007469999999999,0.0004769999999999,0.00027,0,0,0.0,0.0,0.0,1,1,2,5,1,1,2
0,1,2,1e-05,1034,0,254,0,0,0,2,413600000.0,0.0,2,0,0,0,0,0,517,0,0,0,0.0,0.0,1424220154,1424220154,0.01,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0.0,13,12,3,3,3,1,12
0,3,3,0.8368639999999999,2934,3740,31,29,11,15,6,27512.23633,35092.91797,52,54,255,255,3185678566,1037175916,56,69,0,0,1434.002914,52.880281,1421962474,1421962475,16.72684,15.778943,0.0007099999999999,0.000575,0.000135,0,0,0.0,1.0,1.0,3,1,4,6,1,1,3
0,1,1,0.148148,536,304,31,29,0,0,2,21708.02148,12312.0127,4,4,0,0,0,0,134,76,0,0,62.203711,10.855975,1421936622,1421936622,43.992668,7.686333,0.0,0.0,0.0,0,0,0.0,0.0,0.0,13,9,2,5,1,1,2
0,3,3,0.031893,4550,67468,31,29,7,33,2,1126767.625,16712131.0,78,80,255,255,4016868293,4017174314,58,843,0,0,21.857533,21.381725,1424237457,1424237457,0.415592,0.395861,0.000737,0.000612,0.000125,0,0,0.0,0.0,0.0,7,2,1,5,1,1,1
0,3,3,2.229836,7694,14784,31,29,29,32,2,27374.21094,52613.73438,120,124,255,255,2830219475,2828813913,64,119,0,0,1047.025693,1031.493598,1421952524,1421952526,18.735235,18.124715,0.0006259999999999,0.00049,0.000136,0,0,0.0,0.0,0.0,2,5,3,1,1,1,1
1,1,2,3e-06,114,0,254,0,0,0,1,152000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424232061,1424232061,0.003,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0.0,54,54,44,43,43,18,54
0,1,1,0.00101,146,178,31,29,0,0,1,578217.8125,704950.5,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1424228333,1424228333,0.001,0.003,0.0,0.0,0.0,0,0,0.0,0.0,0.0,3,3,1,3,1,1,2
0,3,3,1.005834,1580,10168,31,29,3,5,3,11524.76465,76386.35938,12,18,255,255,104884283,105910470,132,565,1,3924,9530.60114,7675.490559000003,1424250608,1424250609,91.406366,59.134591,0.000683,0.000543,0.00014,0,0,1.0,0.0,0.0,2,2,3,1,1,1,6
0,3,1,0.845168,978,86,62,252,2,1,2,7714.442383,407.019684,6,2,255,255,474346261,528288645,163,43,0,0,9317.461301,0.0,1424231403,1424231404,169.0336,0.008,0.618887,0.111142,0.507745,0,3,0.0,0.0,0.0,4,5,1,1,1,1,4
1,135,2,9e-06,200,0,254,0,0,0,2,88888888.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424223297,1424223297,0.009,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0.0,7,7,3,2,2,2,7
0,3,3,0.015872,2646,25418,31,29,7,15,2,1301915.375,12520665.0,42,44,255,255,3913001221,3909105020,63,578,0,0,21.290633,20.298202,1421945474,1421945474,0.37939,0.355581,0.000696,0.000572,0.000124,0,0,0.0,0.0,0.0,13,9,9,8,4,4,4
